Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLN0_Cd_1696570","Cd in PM10","17.667200000","49.2329","258.0","m","suburban","background","01/01/2022 00:00:00","","SAM.CZ_ZZLN0_Cd_1696570","0.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLN0_1696570","","","active","","","","","LVSman2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLN0_Cd_261489","Cd in PM10","17.667200000","49.2329","258.0","m","suburban","background","23/09/2004 00:00:00","31/12/2019 23:59:59","SAM.CZ_ZZLN0_Cd_261489","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLN0_261489","","","active","","","","","LVSman2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLN0_Cd_261489","BaP in PM10","17.667200000","49.2329","258.0","m","suburban","background","23/09/2004 00:00:00","31/12/2019 23:59:59","SAM.CZ_ZZLN0_Cd_261489","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLN0_261489","","","active","","","","","LVSman2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLN0_Ni_1696617","Ni in PM10","17.667200000","49.2329","258.0","m","suburban","background","01/01/2022 00:00:00","","SAM.CZ_ZZLN0_Ni_1696617","0.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLN0_1696617","","","active","","","","","LVSman2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLN0_Ni_261477","Ni in PM10","17.667200000","49.2329","258.0","m","suburban","background","23/09/2004 00:00:00","31/12/2019 23:59:59","SAM.CZ_ZZLN0_Ni_261477","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLN0_261477","","","active","","","","","LVSman2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLN0_Ni_261477","As in PM10","17.667200000","49.2329","258.0","m","suburban","background","23/09/2004 00:00:00","31/12/2019 23:59:59","SAM.CZ_ZZLN0_Ni_261477","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLN0_261477","","","active","","","","","LVSman2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLN0_Pb_1696626","Pb in PM10","17.667200000","49.2329","258.0","m","suburban","background","01/01/2022 00:00:00","","SAM.CZ_ZZLN0_Pb_1696626","0.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLN0_1696626","","","active","","","","","LVSman2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLN0_Pb_261480","Pb in PM10","17.667200000","49.2329","258.0","m","suburban","background","23/09/2004 00:00:00","31/12/2019 23:59:59","SAM.CZ_ZZLN0_Pb_261480","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLN0_261480","","","active","","","","","LVSman2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","1","day","2","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLNA_NO_41225","NO","17.667200000","49.2329","258.0","m","suburban","background","01/01/2004 00:00:00","","SAM.CZ_ZZLNA_NO_41225","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLNA_41225","","","automatic","chemi","","API200","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLNA_NO2_41227","NO2","17.667200000","49.2329","258.0","m","suburban","background","01/01/2004 00:00:00","","SAM.CZ_ZZLNA_NO2_41227","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLNA_41227","","","automatic","chemi","","API200","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLNA_NOx_41226","NOX as NO2","17.667200000","49.2329","258.0","m","suburban","background","01/01/2004 00:00:00","","SAM.CZ_ZZLNA_NOx_41226","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLNA_41226","","","automatic","chemi","","API200","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLNA_O3_199772","O3","17.667200000","49.2329","258.0","m","suburban","background","01/01/2004 00:00:00","","SAM.CZ_ZZLNA_O3_199772","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLNA_199772","","","automatic","UV-P","","APIT300","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLNA_PM10_41228","PM10","17.667200000","49.2329","258.0","m","suburban","background","01/01/2004 00:00:00","","SAM.CZ_ZZLNA_PM10_41228","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLNA_41228","","","automatic","BETA","","enviroMP101M","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLNA_PM2_5_41229","PM2.5","17.667200000","49.2329","258.0","m","suburban","background","01/01/2004 00:00:00","","SAM.CZ_ZZLNA_PM2_5_41229","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLNA_41229","","","automatic","BETA","","enviroMP101M","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLNA_SO2_41224","SO2","17.667200000","49.2329","258.0","m","suburban","background","01/01/2004 00:00:00","","SAM.CZ_ZZLNA_SO2_41224","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLNA_41224","","","automatic","UV-FL","","API100","","","","","","no","","0.0","ug.m-3","In preparation","","1","hour","1","hour","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLND_BZN_1006339","C6H6","17.667200000","49.2329","258.0","m","suburban","background","08/01/2013 00:00:00","31/08/2018 23:59:59","SAM.CZ_ZZLND_BZN_1006339","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLND_1006339","","","passive","","","","","passiveadsorbent","","GC-FID","","no","","0.0","ug.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLND_BZN_1395192","C6H6","17.667200000","49.2329","258.0","m","suburban","background","01/01/2016 00:00:00","","SAM.CZ_ZZLND_BZN_1395192","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLND_1395192","","","passive","","","","","","","GC-FID","","no","","0.0","ug.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLND_BZN_1474230","C6H6","17.667200000","49.2329","258.0","m","suburban","background","01/01/2016 00:00:00","","SAM.CZ_ZZLND_BZN_1474230","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLND_1474230","","","passive","","","","","","","GC-FID","","no","","0.0","ug.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLNP_BaP_1696677","BaP in PM10","17.667200000","49.2329","258.0","m","suburban","background","01/01/2022 00:00:00","31/12/2022 23:59:59","SAM.CZ_ZZLNP_BaP_1696677","0.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLNP_1696677","","","active","","","","","LVSman2.3","","GC-MSa","","no","","0.0","ng.m-3","In preparation","","1","day","3","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLNP_BaP_336540","Ni in PM10","17.667200000","49.2329","258.0","m","suburban","background","02/01/2005 00:00:00","31/12/2019 23:59:59","SAM.CZ_ZZLNP_BaP_336540","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLNP_336540","","","active","","","","","LVSman2.3","","GC-MSa","","no","","0.0","ng.m-3","In preparation","","1","day","3","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ001A","National automated monitoring network (SIS)","UTC","CZ0ZZLN","ZZLN","Zlin","SPO.CZ_ZZLNP_BaP_336540","BaP in PM10","17.667200000","49.2329","258.0","m","suburban","background","02/01/2005 00:00:00","31/12/2019 23:59:59","SAM.CZ_ZZLNP_BaP_336540","2.0","m","","","","","","","Energy Industries","","","0","","","","","Zlín","detached","hilly","","","","","","","","SPP.CZ_ZZLNP_336540","","","active","","","","","LVSman2.3","","GC-MSa","","no","","0.0","ng.m-3","In preparation","","1","day","3","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_As_1423435","Cd in PM10","14.309600000","50.0305","321.0","m","suburban","background","01/01/2016 00:00:00","","SAM.CZ_ARER0_As_1423435","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_1423435","","","active","","","","","LVSauto1","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_As_1423435","As in PM10","14.309600000","50.0305","321.0","m","suburban","background","01/01/2016 00:00:00","","SAM.CZ_ARER0_As_1423435","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_1423435","","","active","","","","","LVSauto1","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_As_507871","Cd in PM10","14.309600000","50.0305","321.0","m","suburban","background","05/01/2004 00:00:00","31/12/2015 23:59:59","SAM.CZ_ARER0_As_507871","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_507871","","","active","","","","","LVSauto1","","AAS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_As_507871","As in PM10","14.309600000","50.0305","321.0","m","suburban","background","05/01/2004 00:00:00","31/12/2015 23:59:59","SAM.CZ_ARER0_As_507871","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_507871","","","active","","","","","LVSauto1","","AAS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_Cd_1423439","Cd in PM10","14.309600000","50.0305","321.0","m","suburban","background","01/01/2016 00:00:00","","SAM.CZ_ARER0_Cd_1423439","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_1423439","","","active","","","","","LVSauto1","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_Cd_1423439","BaP in PM10","14.309600000","50.0305","321.0","m","suburban","background","01/01/2016 00:00:00","","SAM.CZ_ARER0_Cd_1423439","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_1423439","","","active","","","","","LVSauto1","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_Cd_507874","Cd in PM10","14.309600000","50.0305","321.0","m","suburban","background","05/01/2004 00:00:00","31/12/2015 23:59:59","SAM.CZ_ARER0_Cd_507874","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_507874","","","active","","","","","LVSauto1","","AAS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_Cd_507874","BaP in PM10","14.309600000","50.0305","321.0","m","suburban","background","05/01/2004 00:00:00","31/12/2015 23:59:59","SAM.CZ_ARER0_Cd_507874","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_507874","","","active","","","","","LVSauto1","","AAS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_Ni_1423431","Ni in PM10","14.309600000","50.0305","321.0","m","suburban","background","01/01/2016 00:00:00","","SAM.CZ_ARER0_Ni_1423431","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_1423431","","","active","","","","","LVSauto1","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_Ni_1423431","As in PM10","14.309600000","50.0305","321.0","m","suburban","background","01/01/2016 00:00:00","","SAM.CZ_ARER0_Ni_1423431","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_1423431","","","active","","","","","LVSauto1","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_Ni_507886","Ni in PM10","14.309600000","50.0305","321.0","m","suburban","background","05/01/2004 00:00:00","31/12/2015 23:59:59","SAM.CZ_ARER0_Ni_507886","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_507886","","","active","","","","","LVSauto1","","AAS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_Ni_507886","As in PM10","14.309600000","50.0305","321.0","m","suburban","background","05/01/2004 00:00:00","31/12/2015 23:59:59","SAM.CZ_ARER0_Ni_507886","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_507886","","","active","","","","","LVSauto1","","AAS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_Pb_1423443","Pb in PM10","14.309600000","50.0305","321.0","m","suburban","background","01/01/2016 00:00:00","","SAM.CZ_ARER0_Pb_1423443","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_1423443","","","active","","","","","LVSauto1","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARER0_Pb_507889","Pb in PM10","14.309600000","50.0305","321.0","m","suburban","background","05/01/2004 00:00:00","31/12/2015 23:59:59","SAM.CZ_ARER0_Pb_507889","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARER0_507889","","","active","","","","","LVSauto1","","AAS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARERP_BaP_1423804","Ni in PM10","14.309600000","50.0305","321.0","m","suburban","background","01/01/2016 00:00:00","","SAM.CZ_ARERP_BaP_1423804","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARERP_1423804","","","active","","","","","HVSman30","","GC-MSa","","no","","0.0","ng.m-3","In preparation","","1","day","3","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ARER","ARER","Praha 5-Reporyje","SPO.CZ_ARERP_BaP_1423804","BaP in PM10","14.309600000","50.0305","321.0","m","suburban","background","01/01/2016 00:00:00","","SAM.CZ_ARERP_BaP_1423804","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ARERP_1423804","","","active","","","","","HVSman30","","GC-MSa","","no","","0.0","ng.m-3","In preparation","","1","day","3","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ASRO","ASRO","Praha 10-Srobarova","SPO.CZ_ASRO0_As_778668","Cd in PM10","14.472700000","50.0751","238.0","m","urban","background","01/01/2008 00:00:00","","SAM.CZ_ASRO0_As_778668","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ASRO0_778668","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
"Czechia","CZ.CHMI-Prague-Komorany.AQ","2022","NET-CZ002A","Public health servis (SZU)","UTC","CZ0ASRO","ASRO","Praha 10-Srobarova","SPO.CZ_ASRO0_As_778668","As in PM10","14.472700000","50.0751","238.0","m","urban","background","01/01/2008 00:00:00","","SAM.CZ_ASRO0_As_778668","2.0","m","","","","","","","Energy Industries","","","0","","","","","Praha","","","","","","","","","","SPP.CZ_ASRO0_778668","","","active","","","","","LVSauto2.3","","ICP-MS","","no","","0.0","ng.m-3","In preparation","","14","day","14","day","http://cdr.eionet.europa.eu/cz/eu/aqd/d/envzphyzq/CZ_D_2022.xml","08/09/2023 14:00:04"
